--------------------------------------
     INPUT SECTION
--------------------------------------
File selected:  crh_5_5.out
Number of states selected:  186
Selected states selected:  [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186]
 
------------------------
 RAS-CI RESULTS
------------------------
g-factor (x y z dimensions):
-25.602 -25.602 -0.071

------------------------
 EXCITED STATES ANALYSIS
------------------------
Configurations cut-off: 0.5
state config  sym  hole  part    unpairedorb amplitude       e    socc     lk   s2
  139      3 34B2   0.0 100.0 11,13,14,15,41      0.35   62.72 204.323  0.005 8.75
  139      4 34B2   0.0 100.0 11,12,14,15,42      0.35   62.72 204.323  0.005 8.75
  140      1 35B2   0.0 100.0 11,12,14,15,42      0.56   62.72 204.323  0.005 8.75
  140      2 35B2   0.0 100.0 11,13,14,15,41      0.56   62.72 204.323  0.005 8.75
  140      3 35B2   0.0 100.0 11,13,14,15,42      0.35   62.72 204.323  0.005 8.75
  140      4 35B2   0.0 100.0 11,12,14,15,41      0.35   62.72 204.323  0.005 8.75
  145      1 34B1   0.0 100.0 11,13,14,15,43      0.84  72.617  257.79  0.045 8.75
  146      1 35B1   0.0 100.0 11,12,14,15,43      0.84  72.617  257.79 -0.045 8.75
  150      1 36B1   0.0 100.0 11,13,14,15,44      0.83  82.111   6.557  0.006 8.75
  151      1 37B1   0.0 100.0 11,12,14,15,44      0.83  82.111   6.557 -0.006 8.75
  161      1 38B2   0.0 100.0 11,12,14,15,45      0.48  84.332  10.923 -0.021 8.75
  161      2 38B2   0.0 100.0 11,13,14,15,46      0.48  84.332  10.923 -0.021 8.75
  161      3 38B2   0.0 100.0 11,12,13,15,48      0.46  84.332  10.923 -0.021 8.75
  161      4 38B2   0.0 100.0 11,12,13,14,47      0.46  84.332  10.923 -0.021 8.75
  162      1 39B2   0.0 100.0 11,12,14,15,46      0.48  84.332  10.923  0.021 8.75
  162      2 39B2   0.0 100.0 11,13,14,15,45      0.48  84.332  10.923  0.021 8.75
  162      3 39B2   0.0 100.0 11,12,13,15,47      0.46  84.332  10.923  0.021 8.75
  162      4 39B2   0.0 100.0 11,12,13,14,48      0.46  84.332  10.923  0.021 8.75
  170      1 40B1   0.0 100.0 11,12,13,15,49      0.54  85.385   0.675  -0.04 8.75
  170      2 40B1   0.0 100.0 11,12,13,14,50      0.54  85.385   0.675  -0.04 8.75
  170      3 40B1   0.0 100.0 12,13,14,15,49      0.47  85.385   0.675  -0.04 8.75
  171      1 42B2   0.0 100.0 11,12,13,14,49      0.54  85.385   0.675   0.04 8.75
  171      2 42B2   0.0 100.0 11,12,13,15,50      0.54  85.385   0.675   0.04 8.75
  171      3 42B2   0.0 100.0 12,13,14,15,50      0.47  85.385   0.675   0.04 8.75
  176      1 45B2   0.0 100.0 12,13,14,15,49      0.76  86.481   1.494  0.006 8.75
  177      1 46B2   0.0 100.0 12,13,14,15,50      0.76  86.481   1.494  0.006 8.75
  179      1 47B2   0.0 100.0 11,12,13,15,48      0.44  89.364   8.987  0.269 8.75
  179      2 47B2   0.0 100.0 11,12,13,14,47      0.44  89.364   8.987  0.269 8.75
  179      3 47B2   0.0 100.0 11,12,14,15,45      0.41  89.364   8.987  0.269 8.75
  179      4 47B2   0.0 100.0 11,13,14,15,46      0.41  89.364   8.987  0.269 8.75
  179      5 47B2   0.0 100.0 12,13,14,15,50      0.27  89.364   8.987  0.269 8.75
  180      1 41B1   0.0 100.0 11,12,13,15,47      0.44  89.364   8.987  0.269 8.75
  180      2 41B1   0.0 100.0 11,12,13,14,48      0.44  89.364   8.987  0.269 8.75
  180      3 41B1   0.0 100.0 11,12,14,15,46      0.41  89.364   8.987  0.269 8.75
  180      4 41B1   0.0 100.0 11,13,14,15,45      0.41  89.364   8.987  0.269 8.75
  180      5 41B1   0.0 100.0 12,13,14,15,49      0.27  89.364   8.987  0.269 8.75
  185      1 42B1   0.0 100.0 11,13,14,15,51      0.91 100.026   92.05  0.085 8.75
  186      1 43B1   0.0 100.0 11,12,14,15,51      0.91 100.026   92.05 -0.085 8.75

States multiplicity: 
- 0 Singlet states:  []
- 0 Doublet states:  []
- 0 Triplet states:  []
- 0 Quartet states:  []
- 0 Quintet states:  []
 
------------------------
 IMPROVED ACTIVE SPACE 
------------------------
Initial active space (HOMO = 15 ): [ 5 , 5 ] ; [11, 12, 13, 14, 15]
Final active space (HOMO = 15 ): [ 7 , 42 ] ; [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51]
 
--------------------------------
 SUM-OVER-STATE ANALYSIS
--------------------------------
 state     gxx      gyy  gzz
     1   0.000    0.000  0.0
     2 108.212 -179.526  0.0
     3 179.526  108.212  0.0
     4   0.000    0.000 -0.0
     5   0.000   -0.000 -0.0
     6   0.000    0.000 -0.0
     7  -4.862    0.933 -0.0
     8   0.933    4.862  0.0
     9  -0.000    0.000  0.0
    10  -0.000   -0.000  0.0
    11  -0.000    0.000  0.0
    12  -0.000   -0.000 -0.0
    13  -0.000    0.000 -0.0
    14  -0.030    0.025  0.0
    15   0.025    0.030 -0.0
    16  -0.000    0.000  0.0
    17  -0.000    0.000  0.0
    18  -0.230   -0.083  0.0
    19   0.083   -0.230 -0.0
    20  -0.000   -0.000 -0.0
    21  -0.000    0.000 -0.0
    22   0.000   -0.000  0.0
    23   0.000    0.000  0.0
    24  -0.552   -1.445 -0.0
    25  -1.445    0.552  0.0
    26   0.000    0.000 -0.0
    27   0.000   -0.000 -0.0
    28  -0.000   -0.000  0.0
    29   0.000   -0.000 -0.0
    30   0.000    0.000 -0.0
    31   0.000   -0.000  0.0
    32  -0.000   -0.000  0.0
    33  -0.104    0.041  0.0
    34   0.041    0.104  0.0
    35   0.000   -0.000 -0.0
    36  -0.000   -0.000 -0.0
    37  -0.150    0.041 -0.0
    38   0.041    0.150 -0.0
    39   0.000    0.000  0.0
    40  -0.000    0.000  0.0
    41  -0.000    0.000 -0.0
    42  -0.041    0.011  0.0
