--------------------------------------
     INPUT SECTION
--------------------------------------
File selected:  mnbr_6_6.out
Number of states selected:  200
Selected states selected:  [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200]
 
------------------------
 RAS-CI RESULTS
------------------------
g-factor (x y z dimensions):
-1.053 -1.053 -0.003

------------------------
 EXCITED STATES ANALYSIS
------------------------
Configurations cut-off: 0.5
state config  sym  hole  part       unpairedorb amplitude      e    socc     lk   s2
   79      1 19B1  0.02 99.98 28,29,31,32,33,42      0.87 20.019  85.703  0.368 12.0
   83      1 20B1   0.0 100.0 28,29,30,31,33,43      0.94 23.995  36.722 -0.152 12.0
   84      1 22B2   0.0 100.0 28,29,30,31,33,44      0.94 23.995  36.722 -0.152 12.0
   90      1 23B2   0.0 100.0 28,29,30,32,33,45      0.87 24.626  15.882 -0.295 12.0
   91      1 21B1   0.0 100.0 28,29,31,32,33,45      0.87 24.626  15.882  0.295 12.0
   94      1 23B1   0.0 100.0 28,30,31,32,33,44       0.7  24.74  41.208  0.027 12.0
   94      2 23B1   0.0 100.0 29,30,31,32,33,43       0.7  24.74  41.208  0.027 12.0
   95      1 25B2   0.0 100.0 29,30,31,32,33,44       0.7  24.74  41.208 -0.027 12.0
   95      2 25B2   0.0 100.0 28,30,31,32,33,43       0.7  24.74  41.208 -0.027 12.0
  105      1 24B1  0.01 99.99 28,29,31,32,33,46      0.71 26.564  11.497 -0.284 12.0
  105      2 24B1  0.01 99.99 28,29,30,32,33,47      0.71 26.564  11.497 -0.284 12.0
  106      1 28B2  0.01 99.99 28,29,31,32,33,47      0.71 26.564  11.497  0.284 12.0
  106      2 28B2  0.01 99.99 28,29,30,32,33,46      0.71 26.564  11.497  0.284 12.0
  107      1 29B2   0.0 100.0 28,29,30,32,33,48      0.95  26.74 136.105 -0.029 12.0
  108      1 25B1   0.0 100.0 28,29,31,32,33,48      0.95  26.74 136.105  0.029 12.0
  113      1 26B1  0.03 99.97 28,29,30,31,32,53      0.92 27.029 113.969   -0.1 12.0
  114      1 30B2  0.03 99.97 28,29,30,31,32,54      0.92 27.029 113.969   -0.1 12.0
  117      1 27B1  0.02 99.98 28,29,30,31,33,49      0.85 27.383 132.266 -0.421 12.0
  118      1 31B2  0.02 99.98 28,29,30,31,33,50      0.85 27.383 132.266 -0.421 12.0
  126      1 29B1   0.0 100.0 28,30,31,32,33,50      0.68 28.106  85.532 -0.222 12.0
  126      2 29B1   0.0 100.0 29,30,31,32,33,49      0.68 28.106  85.532 -0.222 12.0
  127      1 33B2   0.0 100.0 29,30,31,32,33,50      0.68 28.106  85.532  0.222 12.0
  127      2 33B2   0.0 100.0 28,30,31,32,33,49      0.68 28.106  85.532  0.222 12.0
  130      1 34B2 99.98  0.02 24,28,29,30,32,33      0.99 28.467   3.739 -0.069 12.0
  131      1 30B1 99.98  0.02 24,28,29,31,32,33      0.99 28.467   3.739 -0.069 12.0
  140      1 31B1   0.0 100.0 28,29,31,32,33,51      0.69 31.827 278.948  0.033 12.0
  140      2 31B1   0.0 100.0 28,29,30,32,33,52      0.69 31.827 278.948  0.033 12.0
  141      1 37B2   0.0 100.0 28,29,31,32,33,52      0.69 31.827 278.948 -0.033 12.0
  141      2 37B2   0.0 100.0 28,29,30,32,33,51      0.69 31.827 278.948 -0.033 12.0
  143      1 32B1  0.01 99.99 28,29,30,31,33,53      0.87 33.014 270.607 -0.206 12.0
  144      1 38B2  0.01 99.99 28,29,30,31,33,54      0.87 33.014 270.607 -0.206 12.0
  149      1 39B2  0.01 99.99 28,29,30,32,33,55      0.85 33.794 313.513 -0.126 12.0
  150      1 33B1  0.01 99.99 28,29,31,32,33,55      0.85 33.794 313.513  0.126 12.0
  153      1 34B1   0.0 100.0 28,30,31,32,33,54       0.6 34.011   1.964 -0.001 12.0
  153      2 34B1   0.0 100.0 29,30,31,32,33,53       0.6 34.011   1.964 -0.001 12.0
  153      3 34B1   0.0 100.0 28,29,31,32,33,55      0.34 34.011   1.964 -0.001 12.0
  154      1 42B2   0.0 100.0 29,30,31,32,33,54       0.6 34.011   1.964  0.001 12.0
  154      2 42B2   0.0 100.0 28,30,31,32,33,53       0.6 34.011   1.964  0.001 12.0
  154      3 42B2   0.0 100.0 28,29,30,32,33,55      0.34 34.011   1.964  0.001 12.0
  160      1 43B2  0.15 99.85 28,29,30,32,33,56      0.94 44.533  90.774  0.163 12.0
  161      1 35B1  0.15 99.85 28,29,31,32,33,56      0.94 44.533  90.774 -0.163 12.0
  165      1 36B1  3.16 96.84 28,29,30,31,32,63      0.81 45.935 592.536  1.087 12.0
  165      2 36B1  3.16 96.84 28,29,30,31,32,60      0.49 45.935 592.536  1.087 12.0
  166      1 44B2  3.16 96.84 28,29,30,31,32,64      0.81 45.935 592.536  1.087 12.0
  166      2 44B2  3.16 96.84 28,29,30,31,32,61      0.49 45.935 592.536  1.087 12.0
  171      1 38B1 99.31  0.69 23,28,29,31,32,33      0.76 47.389  32.114   0.08 12.0
  171      2 38B1 99.31  0.69 21,28,29,30,31,33      0.54 47.389  32.114   0.08 12.0
  172      1 46B2 99.31  0.69 23,28,29,30,32,33      0.76 47.389  32.114   0.08 12.0
  172      2 46B2 99.31  0.69 22,28,29,30,31,33      0.54 47.389  32.114   0.08 12.0
  176      1 39B1  1.35 98.65 28,29,30,31,33,63      0.76 48.429  49.233 -0.324 12.0
  177      1 47B2  1.35 98.65 28,29,30,31,33,64      0.76 48.429  49.233 -0.324 12.0
